"review_id","analysis_id","analysis_group","analysis_number","analysis_name","subgroup","subgroup_number","study_id","study_year","outcome_type","measure","TE","seTE","review_doi","review_url"
"CD015083","CD015083_G2_N4",2,4,"Admission to hospital for non-specific LBP","> 6 months up to 12 months",NA,"Delitto 2021",2021,"GENSUM","GIV",-0.109102,1.5646,"10.1002/14651858.CD015083.pub2","https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD015083.pub2/full"
"CD015083","CD015083_G2_N4",2,4,"Admission to hospital for non-specific LBP","> 6 months up to 12 months",NA,"Dobscha 2009",2009,"GENSUM","GIV",-0.119977,0.3585,"10.1002/14651858.CD015083.pub2","https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD015083.pub2/full"
"CD015083","CD015083_G2_N4",2,4,"Admission to hospital for non-specific LBP","> 6 months up to 12 months",NA,"Hill 2011",2011,"GENSUM","GIV",-0.218475,0.194024,"10.1002/14651858.CD015083.pub2","https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD015083.pub2/full"
"CD015083","CD015083_G2_N4",2,4,"Admission to hospital for non-specific LBP","> 6 months up to 12 months",NA,"Kroenke 2014",2014,"GENSUM","GIV",0.745333,0.563385,"10.1002/14651858.CD015083.pub2","https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD015083.pub2/full"
"CD015083","CD015083_G2_N4",2,4,"Admission to hospital for non-specific LBP","> 6 months up to 12 months",NA,"van der Roer 2008",2008,"GENSUM","GIV",1.845827,1.525062,"10.1002/14651858.CD015083.pub2","https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD015083.pub2/full"
"CD015083","CD015083_G2_N4",2,4,"Admission to hospital for non-specific LBP","Up to 6 months",NA,"Cherkin 2018",2018,"GENSUM","GIV",-0.820981,0.516132,"10.1002/14651858.CD015083.pub2","https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD015083.pub2/full"
"CD015083","CD015083_G2_N4",2,4,"Admission to hospital for non-specific LBP","Up to 6 months",NA,"Coombs 2021",2021,"GENSUM","GIV",-0.040822,0.294056,"10.1002/14651858.CD015083.pub2","https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD015083.pub2/full"
"CD015083","CD015083_G2_N4",2,4,"Admission to hospital for non-specific LBP","Up to 6 months",NA,"Hurley 2020",2020,"GENSUM","GIV",1.218757,1.8776,"10.1002/14651858.CD015083.pub2","https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD015083.pub2/full"
"CD015083","CD015083_G2_N4",2,4,"Admission to hospital for non-specific LBP","Up to 6 months",NA,"Koppenaal 2023",2023,"GENSUM","GIV",0.074503,2.1278,"10.1002/14651858.CD015083.pub2","https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD015083.pub2/full"
"CD015083","CD015083_G2_N4",2,4,"Admission to hospital for non-specific LBP","Up to 6 months",NA,"Lau 2008",2008,"GENSUM","GIV",2.00148,1.524067,"10.1002/14651858.CD015083.pub2","https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD015083.pub2/full"
"CD015083","CD015083_G2_N5",2,5,"Pain","> 12 months",NA,"Grundt-Larsen 2019",2019,"GENSUM","GIV",0.6,0.438506,"10.1002/14651858.CD015083.pub2","https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD015083.pub2/full"
"CD015083","CD015083_G2_N5",2,5,"Pain","Up to 6 months",NA,"Apeldoorn 2012",2012,"GENSUM","GIV",-0.01,0.488487,"10.1002/14651858.CD015083.pub2","https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD015083.pub2/full"
"CD015083","CD015083_G2_N5",2,5,"Pain","Up to 6 months",NA,"Beneciuk 2015",2015,"GENSUM","GIV",-0.8,0.4395,"10.1002/14651858.CD015083.pub2","https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD015083.pub2/full"
"CD015083","CD015083_G2_N5",2,5,"Pain","Up to 6 months",NA,"Bültmann 2009",2009,"GENSUM","GIV",-1.64,0.588141,"10.1002/14651858.CD015083.pub2","https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD015083.pub2/full"
"CD015083","CD015083_G2_N5",2,5,"Pain","Up to 6 months",NA,"Chenot 2019",2019,"GENSUM","GIV",-0.1,0.3564,"10.1002/14651858.CD015083.pub2","https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD015083.pub2/full"
"CD015083","CD015083_G2_N5",2,5,"Pain","Up to 6 months",NA,"Cherkin 2018",2018,"GENSUM","GIV",0.13,0.254925,"10.1002/14651858.CD015083.pub2","https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD015083.pub2/full"
"CD015083","CD015083_G2_N5",2,5,"Pain","Up to 6 months",NA,"Chhabra 2018",2018,"GENSUM","GIV",0.1,0.464863,"10.1002/14651858.CD015083.pub2","https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD015083.pub2/full"
"CD015083","CD015083_G2_N5",2,5,"Pain","Up to 6 months",NA,"Coombs 2021",2021,"GENSUM","GIV",-0.12,0.574856,"10.1002/14651858.CD015083.pub2","https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD015083.pub2/full"
"CD015083","CD015083_G2_N5",2,5,"Pain","Up to 6 months",NA,"DeBar 2022",2022,"GENSUM","GIV",-0.681,0.144621,"10.1002/14651858.CD015083.pub2","https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD015083.pub2/full"
"CD015083","CD015083_G2_N5",2,5,"Pain","Up to 6 months",NA,"Dobscha 2009",2009,"GENSUM","GIV",-0.3,0.1879,"10.1002/14651858.CD015083.pub2","https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD015083.pub2/full"
"CD015083","CD015083_G2_N5",2,5,"Pain","Up to 6 months",NA,"Firzara 2023",2023,"GENSUM","GIV",0.161,1.2034,"10.1002/14651858.CD015083.pub2","https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD015083.pub2/full"
"CD015083","CD015083_G2_N5",2,5,"Pain","Up to 6 months",NA,"Grundt-Larsen 2019",2019,"GENSUM","GIV",0.1,0.491871,"10.1002/14651858.CD015083.pub2","https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD015083.pub2/full"
"CD015083","CD015083_G2_N5",2,5,"Pain","Up to 6 months",NA,"Heapy 2017",2017,"GENSUM","GIV",-0.23,0.360004,"10.1002/14651858.CD015083.pub2","https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD015083.pub2/full"
"CD015083","CD015083_G2_N5",2,5,"Pain","Up to 6 months",NA,"Hill 2011",2011,"GENSUM","GIV",-0.55,0.160488,"10.1002/14651858.CD015083.pub2","https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD015083.pub2/full"
"CD015083","CD015083_G2_N5",2,5,"Pain","Up to 6 months",NA,"Hill 2022",2022,"GENSUM","GIV",-0.23,0.3854,"10.1002/14651858.CD015083.pub2","https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD015083.pub2/full"
"CD015083","CD015083_G2_N5",2,5,"Pain","Up to 6 months",NA,"Hurley 2020",2020,"GENSUM","GIV",0.03,0.7947,"10.1002/14651858.CD015083.pub2","https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD015083.pub2/full"
"CD015083","CD015083_G2_N5",2,5,"Pain","Up to 6 months",NA,"Karaduman 2023",2023,"GENSUM","GIV",0.68,0.226214,"10.1002/14651858.CD015083.pub2","https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD015083.pub2/full"
"CD015083","CD015083_G2_N5",2,5,"Pain","Up to 6 months",NA,"Karaduman 2023",2023,"GENSUM","GIV",1.72,0.265689,"10.1002/14651858.CD015083.pub2","https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD015083.pub2/full"
"CD015083","CD015083_G2_N5",2,5,"Pain","Up to 6 months",NA,"Koppenaal 2023",2023,"GENSUM","GIV",0.31,0.337259,"10.1002/14651858.CD015083.pub2","https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD015083.pub2/full"
"CD015083","CD015083_G2_N5",2,5,"Pain","Up to 6 months",NA,"Kroenke 2014",2014,"GENSUM","GIV",-0.34,0.29448,"10.1002/14651858.CD015083.pub2","https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD015083.pub2/full"
"CD015083","CD015083_G2_N5",2,5,"Pain","Up to 6 months",NA,"Lau 2008",2008,"GENSUM","GIV",0,0.428271,"10.1002/14651858.CD015083.pub2","https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD015083.pub2/full"
"CD015083","CD015083_G2_N5",2,5,"Pain","Up to 6 months",NA,"Mas 2019",2019,"GENSUM","GIV",-0.9,0.330834,"10.1002/14651858.CD015083.pub2","https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD015083.pub2/full"
"CD015083","CD015083_G2_N5",2,5,"Pain","Up to 6 months",NA,"Mesa-Castrillon 2024",2024,"GENSUM","GIV",-0.2,0.510121,"10.1002/14651858.CD015083.pub2","https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD015083.pub2/full"
"CD015083","CD015083_G2_N5",2,5,"Pain","Up to 6 months",NA,"Morso 2021",2021,"GENSUM","GIV",0.16,0.315176,"10.1002/14651858.CD015083.pub2","https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD015083.pub2/full"
"CD015083","CD015083_G2_N5",2,5,"Pain","Up to 6 months",NA,"Moseley 2003",2003,"GENSUM","GIV",-0.8,0.434613,"10.1002/14651858.CD015083.pub2","https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD015083.pub2/full"
"CD015083","CD015083_G2_N5",2,5,"Pain","Up to 6 months",NA,"Nordeman 2006",2006,"GENSUM","GIV",-1,0.518836,"10.1002/14651858.CD015083.pub2","https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD015083.pub2/full"
"CD015083","CD015083_G2_N5",2,5,"Pain","Up to 6 months",NA,"Ozden 2022",2022,"GENSUM","GIV",-1.44,0.613305,"10.1002/14651858.CD015083.pub2","https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD015083.pub2/full"
"CD015083","CD015083_G2_N5",2,5,"Pain","Up to 6 months",NA,"Parkin-Smith 2012",2012,"GENSUM","GIV",-0.41,0.17934,"10.1002/14651858.CD015083.pub2","https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD015083.pub2/full"
"CD015083","CD015083_G2_N5",2,5,"Pain","Up to 6 months",NA,"Priebe 2020",2020,"GENSUM","GIV",-0.65,0.1908,"10.1002/14651858.CD015083.pub2","https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD015083.pub2/full"
"CD015083","CD015083_G2_N5",2,5,"Pain","Up to 6 months",NA,"Rose 1997",1997,"GENSUM","GIV",0.8,1.051406,"10.1002/14651858.CD015083.pub2","https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD015083.pub2/full"
"CD015083","CD015083_G2_N5",2,5,"Pain","Up to 6 months",NA,"Rose 1997",1997,"GENSUM","GIV",0.9,0.964836,"10.1002/14651858.CD015083.pub2","https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD015083.pub2/full"
"CD015083","CD015083_G2_N5",2,5,"Pain","Up to 6 months",NA,"Rose 1997",1997,"GENSUM","GIV",0.5,0.92065,"10.1002/14651858.CD015083.pub2","https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD015083.pub2/full"
"CD015083","CD015083_G2_N5",2,5,"Pain","Up to 6 months",NA,"Rossignol 2000",2000,"GENSUM","GIV",-1.01,0.593949,"10.1002/14651858.CD015083.pub2","https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD015083.pub2/full"
"CD015083","CD015083_G2_N5",2,5,"Pain","Up to 6 months",NA,"Sanders 2018",2018,"GENSUM","GIV",-0.27,0.2717,"10.1002/14651858.CD015083.pub2","https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD015083.pub2/full"
"CD015083","CD015083_G2_N5",2,5,"Pain","Up to 6 months",NA,"Schmidt 2020",2020,"GENSUM","GIV",-0.02,0.31101,"10.1002/14651858.CD015083.pub2","https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD015083.pub2/full"
"CD015083","CD015083_G2_N5",2,5,"Pain","Up to 6 months",NA,"Schroder 2021",2021,"GENSUM","GIV",-0.3,0.305331,"10.1002/14651858.CD015083.pub2","https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD015083.pub2/full"
"CD015083","CD015083_G2_N5",2,5,"Pain","Up to 6 months",NA,"Villatoro-Luque 2023",2023,"GENSUM","GIV",-0.1,0.52219,"10.1002/14651858.CD015083.pub2","https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD015083.pub2/full"
"CD015083","CD015083_G2_N5",2,5,"Pain","Up to 6 months",NA,"Von Korff 1998",1998,"GENSUM","GIV",-0.7,0.104626,"10.1002/14651858.CD015083.pub2","https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD015083.pub2/full"
"CD015083","CD015083_G2_N5",2,5,"Pain","Up to 6 months",NA,"Weiner 2020",2020,"GENSUM","GIV",-1.07,0.59,"10.1002/14651858.CD015083.pub2","https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD015083.pub2/full"
"CD015083","CD015083_G2_N5",2,5,"Pain","Up to 6 months",NA,"van der Roer 2008",2008,"GENSUM","GIV",-0.97,0.459278,"10.1002/14651858.CD015083.pub2","https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD015083.pub2/full"
"CD015083","CD015083_G2_N5",2,5,"Pain","> 6 months up to 12 months",NA,"Apeldoorn 2012",2012,"GENSUM","GIV",-0.13,0.488487,"10.1002/14651858.CD015083.pub2","https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD015083.pub2/full"
"CD015083","CD015083_G2_N5",2,5,"Pain","> 6 months up to 12 months",NA,"Bültmann 2009",2009,"GENSUM","GIV",-1.13,0.625362,"10.1002/14651858.CD015083.pub2","https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD015083.pub2/full"
"CD015083","CD015083_G2_N5",2,5,"Pain","> 6 months up to 12 months",NA,"Chenot 2019",2019,"GENSUM","GIV",-0.1,0.3146,"10.1002/14651858.CD015083.pub2","https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD015083.pub2/full"
"CD015083","CD015083_G2_N5",2,5,"Pain","> 6 months up to 12 months",NA,"DeBar 2022",2022,"GENSUM","GIV",-0.434,0.130428,"10.1002/14651858.CD015083.pub2","https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD015083.pub2/full"
"CD015083","CD015083_G2_N5",2,5,"Pain","> 6 months up to 12 months",NA,"Dobscha 2009",2009,"GENSUM","GIV",-0.41,0.1795,"10.1002/14651858.CD015083.pub2","https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD015083.pub2/full"
"CD015083","CD015083_G2_N5",2,5,"Pain","> 6 months up to 12 months",NA,"Heapy 2017",2017,"GENSUM","GIV",-0.08,0.39525,"10.1002/14651858.CD015083.pub2","https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD015083.pub2/full"
"CD015083","CD015083_G2_N5",2,5,"Pain","> 6 months up to 12 months",NA,"Hill 2011",2011,"GENSUM","GIV",-0.11,0.163036,"10.1002/14651858.CD015083.pub2","https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD015083.pub2/full"
"CD015083","CD015083_G2_N5",2,5,"Pain","> 6 months up to 12 months",NA,"Koppenaal 2023",2023,"GENSUM","GIV",-0.6,0.329652,"10.1002/14651858.CD015083.pub2","https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD015083.pub2/full"
"CD015083","CD015083_G2_N5",2,5,"Pain","> 6 months up to 12 months",NA,"Kroenke 2014",2014,"GENSUM","GIV",-1.02,0.281787,"10.1002/14651858.CD015083.pub2","https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD015083.pub2/full"
"CD015083","CD015083_G2_N5",2,5,"Pain","> 6 months up to 12 months",NA,"Mas 2019",2019,"GENSUM","GIV",-0.3,0.330834,"10.1002/14651858.CD015083.pub2","https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD015083.pub2/full"
"CD015083","CD015083_G2_N5",2,5,"Pain","> 6 months up to 12 months",NA,"Morso 2021",2021,"GENSUM","GIV",-0.45,0.401595,"10.1002/14651858.CD015083.pub2","https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD015083.pub2/full"
"CD015083","CD015083_G2_N5",2,5,"Pain","> 6 months up to 12 months",NA,"Moseley 2003",2003,"GENSUM","GIV",-0.7,0.449135,"10.1002/14651858.CD015083.pub2","https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD015083.pub2/full"
"CD015083","CD015083_G2_N5",2,5,"Pain","> 6 months up to 12 months",NA,"Schmidt 2020",2020,"GENSUM","GIV",-0.1,0.29331,"10.1002/14651858.CD015083.pub2","https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD015083.pub2/full"
"CD015083","CD015083_G2_N5",2,5,"Pain","> 6 months up to 12 months",NA,"Schroder 2021",2021,"GENSUM","GIV",0.3,0.305331,"10.1002/14651858.CD015083.pub2","https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD015083.pub2/full"
"CD015083","CD015083_G2_N5",2,5,"Pain","> 6 months up to 12 months",NA,"Von Korff 1998",1998,"GENSUM","GIV",-0.57,0.275271,"10.1002/14651858.CD015083.pub2","https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD015083.pub2/full"
"CD015083","CD015083_G2_N5",2,5,"Pain","> 6 months up to 12 months",NA,"van der Roer 2008",2008,"GENSUM","GIV",-1.02,0.562741,"10.1002/14651858.CD015083.pub2","https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD015083.pub2/full"
"CD015083","CD015083_G2_N6",2,6,"Back-related function","> 12 months",NA,"Grundt-Larsen 2019",2019,"GENSUM","GIV",0,0.21455,"10.1002/14651858.CD015083.pub2","https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD015083.pub2/full"
"CD015083","CD015083_G2_N6",2,6,"Back-related function","> 6 months up to 12 months",NA,"Apeldoorn 2012",2012,"GENSUM","GIV",-0.328093,0.161439,"10.1002/14651858.CD015083.pub2","https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD015083.pub2/full"
"CD015083","CD015083_G2_N6",2,6,"Back-related function","> 6 months up to 12 months",NA,"Bishop 2017",2017,"GENSUM","GIV",-0.158125,0.3953,"10.1002/14651858.CD015083.pub2","https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD015083.pub2/full"
"CD015083","CD015083_G2_N6",2,6,"Back-related function","> 6 months up to 12 months",NA,"Bültmann 2009",2009,"GENSUM","GIV",-0.421105,0.230129,"10.1002/14651858.CD015083.pub2","https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD015083.pub2/full"
"CD015083","CD015083_G2_N6",2,6,"Back-related function","> 6 months up to 12 months",NA,"Chenot 2019",2019,"GENSUM","GIV",-0.088501,0.1111,"10.1002/14651858.CD015083.pub2","https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD015083.pub2/full"
"CD015083","CD015083_G2_N6",2,6,"Back-related function","> 6 months up to 12 months",NA,"Choudhry 2022",2022,"GENSUM","GIV",-0.477181,0.1076,"10.1002/14651858.CD015083.pub2","https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD015083.pub2/full"
"CD015083","CD015083_G2_N6",2,6,"Back-related function","> 6 months up to 12 months",NA,"DeBar 2022",2022,"GENSUM","GIV",-0.334409,0.0803,"10.1002/14651858.CD015083.pub2","https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD015083.pub2/full"
"CD015083","CD015083_G2_N6",2,6,"Back-related function","> 6 months up to 12 months",NA,"Dobscha 2009",2009,"GENSUM","GIV",-0.213675,0.1182,"10.1002/14651858.CD015083.pub2","https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD015083.pub2/full"
"CD015083","CD015083_G2_N6",2,6,"Back-related function","> 6 months up to 12 months",NA,"Heapy 2017",2017,"GENSUM","GIV",-0.06357,0.207553,"10.1002/14651858.CD015083.pub2","https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD015083.pub2/full"
"CD015083","CD015083_G2_N6",2,6,"Back-related function","> 6 months up to 12 months",NA,"Hill 2011",2011,"GENSUM","GIV",-0.157732,0.072862,"10.1002/14651858.CD015083.pub2","https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD015083.pub2/full"
"CD015083","CD015083_G2_N6",2,6,"Back-related function","> 6 months up to 12 months",NA,"Koppenaal 2023",2023,"GENSUM","GIV",-0.064001,0.140065,"10.1002/14651858.CD015083.pub2","https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD015083.pub2/full"
"CD015083","CD015083_G2_N6",2,6,"Back-related function","> 6 months up to 12 months",NA,"Kroenke 2014",2014,"GENSUM","GIV",-0.25175,0.127003,"10.1002/14651858.CD015083.pub2","https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD015083.pub2/full"
"CD015083","CD015083_G2_N6",2,6,"Back-related function","> 6 months up to 12 months",NA,"Mas 2019",2019,"GENSUM","GIV",-0.169663,0.1131,"10.1002/14651858.CD015083.pub2","https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD015083.pub2/full"
"CD015083","CD015083_G2_N6",2,6,"Back-related function","> 6 months up to 12 months",NA,"Morso 2021",2021,"GENSUM","GIV",0.068537,0.109644,"10.1002/14651858.CD015083.pub2","https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD015083.pub2/full"
"CD015083","CD015083_G2_N6",2,6,"Back-related function","> 6 months up to 12 months",NA,"Moseley 2003",2003,"GENSUM","GIV",-0.360057,0.364208,"10.1002/14651858.CD015083.pub2","https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD015083.pub2/full"
"CD015083","CD015083_G2_N6",2,6,"Back-related function","> 6 months up to 12 months",NA,"Penttinen 2002",2002,"GENSUM","GIV",-0.221068,0.208063,"10.1002/14651858.CD015083.pub2","https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD015083.pub2/full"
"CD015083","CD015083_G2_N6",2,6,"Back-related function","> 6 months up to 12 months",NA,"Rhon 2023",2023,"GENSUM","GIV",-0.0033959,0.12172,"10.1002/14651858.CD015083.pub2","https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD015083.pub2/full"
"CD015083","CD015083_G2_N6",2,6,"Back-related function","> 6 months up to 12 months",NA,"Schmidt 2020",2020,"GENSUM","GIV",-0.04604,0.155724,"10.1002/14651858.CD015083.pub2","https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD015083.pub2/full"
"CD015083","CD015083_G2_N6",2,6,"Back-related function","> 6 months up to 12 months",NA,"Schroder 2021",2021,"GENSUM","GIV",0.131008,0.093448,"10.1002/14651858.CD015083.pub2","https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD015083.pub2/full"
"CD015083","CD015083_G2_N6",2,6,"Back-related function","> 6 months up to 12 months",NA,"Von Korff 1998",1998,"GENSUM","GIV",-0.157022,0.125449,"10.1002/14651858.CD015083.pub2","https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD015083.pub2/full"
"CD015083","CD015083_G2_N6",2,6,"Back-related function","> 6 months up to 12 months",NA,"van der Roer 2008",2008,"GENSUM","GIV",-0.06651,0.187631,"10.1002/14651858.CD015083.pub2","https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD015083.pub2/full"
"CD015083","CD015083_G2_N6",2,6,"Back-related function","Up to 6 months",NA,"Apeldoorn 2012",2012,"GENSUM","GIV",-0.102813,0.160447,"10.1002/14651858.CD015083.pub2","https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD015083.pub2/full"
"CD015083","CD015083_G2_N6",2,6,"Back-related function","Up to 6 months",NA,"Beneciuk 2015",2015,"GENSUM","GIV",-0.770853,0.2569,"10.1002/14651858.CD015083.pub2","https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD015083.pub2/full"
"CD015083","CD015083_G2_N6",2,6,"Back-related function","Up to 6 months",NA,"Bültmann 2009",2009,"GENSUM","GIV",-0.395021,0.22984,"10.1002/14651858.CD015083.pub2","https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD015083.pub2/full"
"CD015083","CD015083_G2_N6",2,6,"Back-related function","Up to 6 months",NA,"Chenot 2019",2019,"GENSUM","GIV",-0.052218,0.1111,"10.1002/14651858.CD015083.pub2","https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD015083.pub2/full"
"CD015083","CD015083_G2_N6",2,6,"Back-related function","Up to 6 months",NA,"Cherkin 2018",2018,"GENSUM","GIV",-0.016236,0.2053,"10.1002/14651858.CD015083.pub2","https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD015083.pub2/full"
"CD015083","CD015083_G2_N6",2,6,"Back-related function","Up to 6 months",NA,"Chhabra 2018",2018,"GENSUM","GIV",-0.505704,0.21093,"10.1002/14651858.CD015083.pub2","https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD015083.pub2/full"
"CD015083","CD015083_G2_N6",2,6,"Back-related function","Up to 6 months",NA,"Choudhry 2022",2022,"GENSUM","GIV",-0.373934,0.1071,"10.1002/14651858.CD015083.pub2","https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD015083.pub2/full"
"CD015083","CD015083_G2_N6",2,6,"Back-related function","Up to 6 months",NA,"Coombs 2021",2021,"GENSUM","GIV",-0.018607,0.1991,"10.1002/14651858.CD015083.pub2","https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD015083.pub2/full"
"CD015083","CD015083_G2_N6",2,6,"Back-related function","Up to 6 months",NA,"DeBar 2022",2022,"GENSUM","GIV",-0.33288,0.0803,"10.1002/14651858.CD015083.pub2","https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD015083.pub2/full"
"CD015083","CD015083_G2_N6",2,6,"Back-related function","Up to 6 months",NA,"Delitto 2021",2021,"GENSUM","GIV",-0.085995,0.087,"10.1002/14651858.CD015083.pub2","https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD015083.pub2/full"
"CD015083","CD015083_G2_N6",2,6,"Back-related function","Up to 6 months",NA,"Dobscha 2009",2009,"GENSUM","GIV",-0.141192,0.118,"10.1002/14651858.CD015083.pub2","https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD015083.pub2/full"
"CD015083","CD015083_G2_N6",2,6,"Back-related function","Up to 6 months",NA,"Fatoye 2020",2020,"GENSUM","GIV",-0.143837,0.293804,"10.1002/14651858.CD015083.pub2","https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD015083.pub2/full"
"CD015083","CD015083_G2_N6",2,6,"Back-related function","Up to 6 months",NA,"Firzara 2023",2023,"GENSUM","GIV",-0.772173,0.3828,"10.1002/14651858.CD015083.pub2","https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD015083.pub2/full"
"CD015083","CD015083_G2_N6",2,6,"Back-related function","Up to 6 months",NA,"Grundt-Larsen 2019",2019,"GENSUM","GIV",0,0.21455,"10.1002/14651858.CD015083.pub2","https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD015083.pub2/full"
"CD015083","CD015083_G2_N6",2,6,"Back-related function","Up to 6 months",NA,"Heapy 2017",2017,"GENSUM","GIV",-0.320811,0.207711,"10.1002/14651858.CD015083.pub2","https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD015083.pub2/full"
